"item_id";"company_id";"part_number";"name";"description";"barcode";"location_room";"location_row";"location_column";"location_shelf";"category_id";"current_quantity";"available_quantity";"recommended_lowest_quantity";"recommended_highest_quantity";"remarks";"active";"image_url";"sale_price";"factory_due_date";"suppliers_id";"fits_in_model";"created";"modified";"deleted";
"2458";"0";"8019157";"Top shield I";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2459";"0";"8019203";"Condensator MKSP-5P 2uF/450 V (F4-8)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2460";"0";"8019228";"Cover of head screw Z-2";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2461";"0";"8019252";"Clamp MKY 0388";"Clamp mky";"8019252";"1";"D";"2";"4";"0";"0.0";"0.0";"0.0";"0.0";"Clamp mky";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"2011-11-03 14:01:47";"March 28, 2012, 1:32 pm";"0000-00-00 00:00:00";
"2462";"0";"8019271";"Thermal fan 71878";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2463";"0";"8019281";"Window's inner ring II PB";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2464";"0";"8019282";"Window's outside ring II PB";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2465";"0";"8019341";"Door gasket sub-unit LAR26";"gasket";"8019341";"2";"E";"2";"5";"0";"4.0";"4.0";"5.0";"15.0";"gasket - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"1.8";"0000-00-00";"10";"NULL";"2011-12-12 12:12:55";"August 21, 2013, 5:26 pm";"0000-00-00 00:00:00";
"2466";"0";"8019359";"Fastering strap - upper";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2467";"0";"8019371";"Aluminium folil.45/128 alu-INOX";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2468";"0";"8019415";"Container to eggs blue";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2469";"0";"8019452";"Upper strap for evaporator M60 II";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2470";"0";"8019476";"Rear fastener unit C601.00/...C";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2471";"0";"8019520";"Washer M60 0-7mm";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2472";"0";"8019532";"Hinge bottom unit KS";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2473";"0";"8019533";"Hinge bottom unit KS";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2474";"0";"8019586";"Button 413132-664 l-18-2mm";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2475";"0";"8019669";"Under shield sub-unit EHK";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2476";"0";"8019782";"Side right (EHK1.10)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2477";"0";"8019783";"Side left (EHK1.10)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2478";"0";"8019907";"Bouncer SJ5312";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2479";"0";"8020017";"Ring ch.4mm inox";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2480";"0";"8020024";"Internal glass panel.600-475/436 EKO";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2481";"0";"8020178";"Washer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2482";"0";"8020213";"Injector drg. 0222/0-41";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2483";"0";"8020215";"Injector drg. 0306/0-60";"injector. in grey box";"8020215";"2";"e";"1";"1";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"0000-00-00 00:00:00";"October 29, 2014, 10:44 am";"0000-00-00 00:00:00";
"2484";"0";"8020222";"Cover of head screw Z-2  stainles";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2485";"0";"8020224";"Screw 4-2x13 DIN 7981 stainles";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2486";"0";"8020225";"Screw M4x10 DIN 7987 stainles";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2487";"0";"8020275";"Commutator motor 1400 obr";"Motor";"8020275";"1";"D";"3";"2";"0";"0.0";"0.0";"5.0";"10.0";"Motor - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"52.0";"0000-00-00";"10";"NULL";"2011-11-03 12:00:21";"March 28, 2012, 1:36 pm";"0000-00-00 00:00:00";
"2488";"0";"8020332";"Seal of refrigerator door KS360/FS290";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2489";"0";"8020369";"Stopper of hinge stainles";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2490";"0";"8020386";"Pressbond washer";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2491";"0";"8020419";"Knob PSG610.00/09.3339.01silver";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2492";"0";"8020446";"Electric bridge";"NULL";"8020446";"NULL";"NULL";"NULL";"NULL";"0";"10.0";"10.0";"0.0";"0.0";" - Item scraped as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.5";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2493";"0";"8020551";"Upper masking frame M60 stainles";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2494";"0";"8020552";"Stopper of hinge - right stainles";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2495";"0";"8020553";"Stopper of hinge - left stainles";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2496";"0";"8020587";"Filter switching valve  hose";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2497";"0";"8020642";"Band clip WITE-30VL   292x3-6 mm";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2498";"0";"8020721";"Gasket II PA5.01.02.011/S";"8020721";"8020721";"1";"D";"6";"1";"0";"2.0";"2.0";"0.0";"0.0";"8020721 - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"8.0";"0000-00-00";"10";"NULL";"2011-12-29 15:31:40";"September 30, 2013, 4:00 pm";"0000-00-00 00:00:00";
"2499";"0";"8020843";"Electric connection unit PMS5.00/01.00B";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2500";"0";"8020844";"Electric connection unit PMS5.00";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2501";"0";"8020849";"Burner bracket subassembly";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2502";"0";"8020850";"Burner bracket subassembly";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2503";"0";"8020878";"Loading Tube M60";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2504";"0";"8021176";"Temperature limiter bracket EHK_A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2505";"0";"8021185";"Rear Insulation E601.10A/00.03.03 ISOVER";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2506";"0";"8021188";"Rear Insulation E601.10A/00.03.03C";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2507";"0";"8021190";"Real insulation E602.00A ISOVER";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2508";"0";"8021192";"Side Insulation EHK2.00A... ISOVER";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2509";"0";"8021412";"Reinforcement of door blocking";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2510";"0";"8021507";"Compressor HVY 57 AA";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2511";"0";"8021508";"Compressor HVY 67 AA";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2512";"0";"8021620";"Component of hinge bottom AZ200";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2513";"0";"8021629";"Cam-switch. 11HE/075   P";"CN";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2514";"0";"8021634";"Top shield sub-unit EB/1";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2515";"0";"8021635";"Blower assembly EHK 4";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2516";"0";"8021636";"Blockade of internal glass EHK";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2517";"0";"8021691";"Chimney sub-unit E603";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2518";"0";"8021801";"Rope annexation 3x0-75 (1-5m)";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2519";"0";"8021832";"Knobs cover grip";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2520";"0";"8021838";"Sensor bracket";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2521";"0";"8021959";"Signalling lamp LS34";"in grey box";"8021959";"2";"E";"2";"5";"0";"5.0";"5.0";"0.0";"0.0";"Signalling lamp LS34 - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"2011-11-17 16:17:48";"March 29, 2012, 11:02 am";"0000-00-00 00:00:00";
"2522";"0";"8021960";"Lamp bowl LS-34.1 red";"Lamp bowl";"8021960";"2";"E";"3";"2";"0";"3.0";"3.0";"0.0";"0.0";"Lamp bowl - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"10";"NULL";"2011-09-09 12:15:16";"March 30, 2012, 9:29 am";"0000-00-00 00:00:00";
"2523";"0";"8021961";"Lamp bowl LS-34.1 orange";"NULL";"8021961";"NULL";"NULL";"NULL";"NULL";"0";"2.0";"2.0";"0.0";"0.0";" - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.9";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2524";"0";"8022016";"Screw 6x25-fi 25x1-8";"Screw 6x25-fi 25x1-8";"8022016";"1";"D";"2";"4";"0";"0.0";"0.0";"5.0";"50.0";"Screw 6x25-fi 25x1-8 - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"2011-09-09 10:26:48";"August 21, 2013, 5:57 pm";"0000-00-00 00:00:00";
"2525";"0";"8022017";"Screw M10x35 - 45x3";"screw";"8022017";"1";"D";"5";"4";"0";"49.0";"49.0";"0.0";"0.0";"screw - Item scraped as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"2011-10-11 16:43:15";"August 21, 2013, 5:58 pm";"0000-00-00 00:00:00";
"2526";"0";"8022024";"Screw M6x30 - 38x3";"8037282, 8037281 
COUNTERWEIGHT BOLT";"8022024";"1";"D";"1";"4";"0";"4.0";"4.0";"50.0";"200.0";" - Item updated as stocktaken on 28 Apr, 2014 - Item updated as stocktaken on 26 Apr, 2015";"1";"NULL";"0.5";"0000-00-00";"10";"NULL";"2011-12-23 11:11:46";"August 21, 2013, 5:59 pm";"0000-00-00 00:00:00";
"2527";"0";"8022087";"Front bottom fastener with foot - white";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2528";"0";"8022090";"Front bottom fastener with foot - black";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2529";"0";"8022116";"Rear bottom fastener";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2530";"0";"8022121";"Bottom cannecting ele.white without foot";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2531";"0";"8022124";"Front bottom fastener white 600";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2532";"0";"8022126";"Bottom front fastener-black without foot";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2533";"0";"8022141";"Control programmer.Ta 1-DIEHL 50Hz green";"control programmer";"8022141";"2";"E";"3";"1";"0";"0.0";"0.0";"0.0";"0.0";"control programmer - Item scraped as stocktaken on 28 Apr, 2014";"1";"NULL";"22.8";"0000-00-00";"10";"NULL";"2011-09-09 12:15:31";"March 28, 2012, 3:07 pm";"0000-00-00 00:00:00";
"2534";"0";"8022238";"Hinge upper unit M60 right";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2535";"0";"8022241";"Hinge-upper M60 left";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2536";"0";"8022306";"Blower EHK_A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2537";"0";"8022308";"The small collar 09711706A";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2538";"0";"8022366";"Panel control 713364";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2539";"0";"8022373";"Rear shield galvanizing PA5.05.01.023";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2540";"0";"8022375";"Pump coupled with filter II Plaset 71996";"ALSO LISTED AS PART 1023404";"8022375";"1";"D";"5";"1";"0";"0.0";"0.0";"0.0";"0.0";"pump";"1";"NULL";"8.0";"0000-00-00";"10";"NULL";"2011-12-12 12:11:55";"March 29, 2012, 11:28 am";"0000-00-00 00:00:00";
"2541";"0";"8022383";"Reflector 101.55.288";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
"2542";"0";"8022467";"Side Insulation E602.00B ISOVER";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"0";"0.0";"0.0";"0.0";"0.0";"NULL";"1";"NULL";"0.0";"0000-00-00";"0";"NULL";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";
